Order Date,Month,Product Category,Subcategory,Region,Province,Customer Segment,Units,Sales,Profit,Discount
2011-02-16,2011-02-01,Furniture,Office Furnishings,West,British Columbia,Home Office,2,26.82,26.21,0.0
2010-08-26,2010-08-01,Technology,Computer Peripherals,West,British Columbia,Corporate,23,631.99,-43.96,0.08
2010-11-04,2010-11-01,Furniture,Office Furnishings,West,British Columbia,Home Office,23,413.8,51.36,0.08
2010-11-04,2010-11-01,Office Supplies,Paper,West,British Columbia,Home Office,36,336.25,25.95,0.0
2010-11-04,2010-11-01,Technology,Telephones and Communication,West,British Columbia,Home Office,22,4001.4685,884.91,0.02
2009-04-28,2009-04-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Small Business,30,102.95,-175.86,0.06
2009-08-06,2009-08-01,Office Supplies,Paper,West,British Columbia,Small Business,9,65.81,-15.44,0.01
2009-03-18,2009-03-01,Office Supplies,Appliances,West,British Columbia,Small Business,32,2564.45,650.73,0.01
2009-03-18,2009-03-01,Office Supplies,Paper,West,British Columbia,Small Business,7,53.55,-43.5,0.07
2009-01-05,2009-01-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,5,1244.19,-131.31,0.08
2012-10-08,2012-10-01,Office Supplies,Envelopes,West,British Columbia,Home Office,4,207.55,16.23,0.08
2010-11-05,2010-11-01,Office Supplies,Appliances,West,British Columbia,Corporate,29,1158.45,267.16,0.1
2010-11-05,2010-11-01,Office Supplies,Envelopes,West,British Columbia,Corporate,43,2568.71,590.77,0.1
2012-12-10,2012-12-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Corporate,14,154.45,-2.31,0.09
2009-02-05,2009-02-01,Office Supplies,Appliances,West,British Columbia,Small Business,23,6133.18,1243.17,0.06
2011-09-28,2011-09-01,Technology,Telephones and Communication,West,British Columbia,Home Office,34,2632.4755,1325.82,0.01
2012-06-05,2012-06-01,Office Supplies,Paper,West,British Columbia,Corporate,43,170.81,-133.68,0.1
2012-06-05,2012-06-01,Technology,Telephones and Communication,West,British Columbia,Corporate,31,4726.595,1176.48,0.05
2010-09-26,2010-09-01,Technology,Office Machines,West,British Columbia,Corporate,46,3780.16,1265.82,0.1
2010-09-26,2010-09-01,Technology,Telephones and Communication,West,British Columbia,Corporate,31,1784.048,394.45,0.05
2009-01-21,2009-01-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,46,1482.01,709.33,0.02
2012-10-05,2012-10-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,14,91.75,2.82,0.07
2012-10-05,2012-10-01,Technology,Computer Peripherals,West,British Columbia,Corporate,31,346.57,-116.45,0.0
2009-03-25,2009-03-01,Furniture,Office Furnishings,West,British Columbia,Corporate,20,234.09,-11.69,0.01
2012-09-20,2012-09-01,Office Supplies,Appliances,West,British Columbia,Corporate,19,82.43,-94.76,0.04
2012-09-20,2012-09-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,31,295.97,5.02,0.02
2012-09-20,2012-09-01,Office Supplies,Labels,West,British Columbia,Corporate,29,94.5,39.9,0.02
2010-02-05,2010-02-01,Office Supplies,Appliances,West,British Columbia,Home Office,39,1836.06,437.07,0.04
2010-02-05,2010-02-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,2,21.03,-10.48,0.03
2010-03-19,2010-03-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Corporate,46,507.64,42.76,0.04
2011-11-19,2011-11-01,Office Supplies,Paper,West,British Columbia,Corporate,39,301.36,48.45,0.09
2011-11-19,2011-11-01,Office Supplies,Paper,West,British Columbia,Corporate,17,114.28,-38.72,0.08
2011-11-19,2011-11-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,49,1889.04,182.15,0.1
2009-04-29,2009-04-01,Furniture,Tables,West,British Columbia,Corporate,49,7002.08,-1640.51,0.1
2011-04-03,2011-04-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,47,91.43,-22.9,0.08
2011-04-16,2011-04-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,7,27.99,-0.17,0.06
2011-04-16,2011-04-01,Office Supplies,Labels,West,British Columbia,Corporate,6,21.07,2.28,0.08
2010-06-15,2010-06-01,Office Supplies,Labels,West,British Columbia,Corporate,37,102.46,36.64,0.08
2010-06-15,2010-06-01,Furniture,Office Furnishings,West,British Columbia,Corporate,43,1097.6,216.12,0.05
2009-08-09,2009-08-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,3,21.64,-13.33,0.08
2009-09-20,2009-09-01,Office Supplies,Labels,West,British Columbia,Home Office,48,128.0,45.51,0.09
2009-09-20,2009-09-01,Office Supplies,Paper,West,British Columbia,Home Office,5,252.66,32.86,0.02
2012-03-20,2012-03-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,16,44.1,-6.22,0.04
2012-03-23,2012-03-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Consumer,45,132.31,10.91,0.02
2010-07-19,2010-07-01,Office Supplies,Labels,West,British Columbia,Home Office,47,178.51,82.3,0.0
2010-07-19,2010-07-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,15,31.32,-30.26,0.0
2012-11-21,2012-11-01,Technology,Telephones and Communication,West,British Columbia,Home Office,28,1538.8655,-186.33,0.05
2009-03-27,2009-03-01,Office Supplies,Appliances,West,British Columbia,Small Business,25,286.07,-35.94,0.07
2009-03-27,2009-03-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,26,733.92,302.8,0.03
2009-03-27,2009-03-01,Technology,Computer Peripherals,West,British Columbia,Small Business,6,99.11,-12.46,0.01
2010-05-14,2010-05-01,Furniture,Office Furnishings,West,British Columbia,Corporate,17,2475.08,958.8,0.0
2010-05-14,2010-05-01,Furniture,Office Furnishings,West,British Columbia,Corporate,49,1610.42,813.35,0.0
2010-10-17,2010-10-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,48,5620.2,176.04,0.01
2010-08-24,2010-08-01,Furniture,Office Furnishings,West,British Columbia,Corporate,26,1382.31,372.26,0.03
2010-08-24,2010-08-01,Office Supplies,Paper,West,British Columbia,Corporate,46,991.36,212.06,0.01
2011-08-10,2011-08-01,Furniture,Office Furnishings,West,British Columbia,Home Office,19,1410.44,545.11,0.07
2009-09-24,2009-09-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,10,268.18,74.64,0.06
2009-09-24,2009-09-01,Technology,Telephones and Communication,West,British Columbia,Home Office,9,477.054,-170.53,0.1
2012-10-30,2012-10-01,Furniture,Office Furnishings,West,British Columbia,Home Office,35,738.69,109.16,0.1
2012-10-30,2012-10-01,Furniture,Tables,West,British Columbia,Home Office,5,1015.4,-234.59,0.0
2010-05-07,2010-05-01,Office Supplies,Envelopes,West,British Columbia,Corporate,17,184.09,4.79,0.07
2011-04-09,2011-04-01,Office Supplies,Paper,West,British Columbia,Consumer,36,1646.05,649.8,0.08
2010-06-03,2010-06-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,46,7807.45,1660.15,0.02
2010-05-22,2010-05-01,Office Supplies,Rubber Bands,West,British Columbia,Corporate,45,261.0,-43.45,0.04
2010-05-22,2010-05-01,Office Supplies,Storage & Organization,West,British Columbia,Corporate,4,127.56,-41.75,0.05
2012-10-25,2012-10-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,35,144.06,-117.27,0.01
2012-10-25,2012-10-01,Furniture,Chairs & Chairmats,West,British Columbia,Home Office,32,3205.24,-1115.99,0.01
2012-10-25,2012-10-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,46,339.27,48.59,0.1
2012-10-25,2012-10-01,Furniture,Tables,West,British Columbia,Home Office,9,902.024,-153.25,0.04
2010-01-05,2010-01-01,Furniture,Office Furnishings,West,British Columbia,Home Office,34,702.79,-44.81,0.04
2010-01-05,2010-01-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,44,712.64,-27.72,0.06
2011-12-30,2011-12-01,Office Supplies,Rubber Bands,West,British Columbia,Consumer,40,239.86,-32.06,0.04
2011-12-30,2011-12-01,Technology,Computer Peripherals,West,British Columbia,Consumer,48,1269.79,-65.33,0.08
2011-02-14,2011-02-01,Technology,Telephones and Communication,West,British Columbia,Home Office,17,1529.014,14.01,0.07
2010-05-28,2010-05-01,Furniture,Bookcases,West,British Columbia,Consumer,3,336.84,-160.46,0.08
2010-05-28,2010-05-01,Technology,Office Machines,West,British Columbia,Consumer,7,1120.27,16.81,0.0
2010-06-28,2010-06-01,Technology,Telephones and Communication,West,British Columbia,Small Business,47,5677.609,1680.79,0.04
2011-03-01,2011-03-01,Office Supplies,Appliances,West,British Columbia,Consumer,21,1222.68,300.97,0.06
2011-03-01,2011-03-01,Furniture,Office Furnishings,West,British Columbia,Consumer,26,390.2,45.0,0.02
2012-02-27,2012-02-01,Technology,Computer Peripherals,West,British Columbia,Home Office,26,892.38,366.48,0.0
2012-02-27,2012-02-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Home Office,10,29.41,-2.06,0.01
2012-03-19,2012-03-01,Office Supplies,Appliances,West,British Columbia,Home Office,24,1449.3,-712.14,0.08
2012-03-19,2012-03-01,Technology,Telephones and Communication,West,British Columbia,Home Office,43,4374.6865,973.16,0.05
2012-03-19,2012-03-01,Technology,Telephones and Communication,West,British Columbia,Home Office,44,4283.235,676.13,0.1
2012-03-04,2012-03-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,7,1874.37,67.84,0.08
2012-03-09,2012-03-01,Furniture,Office Furnishings,West,British Columbia,Home Office,35,1476.39,-303.62,0.06
2012-03-09,2012-03-01,Technology,Telephones and Communication,West,British Columbia,Home Office,8,863.583,-264.28,0.04
2010-01-05,2010-01-01,Office Supplies,Paper,West,British Columbia,Small Business,6,49.55,-20.33,0.06
2010-01-05,2010-01-01,Technology,Telephones and Communication,West,British Columbia,Small Business,15,606.56,20.23,0.04
2012-04-21,2012-04-01,Technology,Computer Peripherals,West,British Columbia,Home Office,24,715.4,-99.34,0.08
2009-06-17,2009-06-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,25,113.75,-77.34,0.0
2009-06-17,2009-06-01,Furniture,Bookcases,West,British Columbia,Small Business,24,3081.95,-662.8,0.1
2012-06-13,2012-06-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Home Office,41,133.23,-59.91,0.0
2012-07-16,2012-07-01,Office Supplies,Envelopes,West,British Columbia,Corporate,50,1406.64,424.36,0.02
2009-05-15,2009-05-01,Technology,Computer Peripherals,West,British Columbia,Corporate,46,3197.45,97.16,0.08
2009-05-15,2009-05-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Corporate,21,78.57,-20.65,0.02
2011-01-02,2011-01-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,16,5403.75,103.83,0.08
2011-01-02,2011-01-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,1,192.49,-98.3,0.02
2011-01-02,2011-01-01,Furniture,Tables,West,British Columbia,Corporate,24,6408.3,539.54,0.1
2012-01-05,2012-01-01,Technology,Computer Peripherals,West,British Columbia,Corporate,13,2323.36,220.39,0.08
2009-01-23,2009-01-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Consumer,18,136.41,-99.34,0.0
2011-12-24,2011-12-01,Office Supplies,Envelopes,West,British Columbia,Small Business,20,761.23,107.93,0.0
2012-11-20,2012-11-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,26,187.16,29.33,0.01
2012-12-29,2012-12-01,Office Supplies,Paper,West,British Columbia,Small Business,27,176.1,-75.71,0.09
2010-01-31,2010-01-01,Office Supplies,Paper,West,British Columbia,Corporate,7,44.05,-21.77,0.07
2009-02-04,2009-02-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,47,671.03,67.86,0.07
2011-12-24,2011-12-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Consumer,9,3800.4,1234.57,0.03
2010-02-27,2010-02-01,Office Supplies,Labels,West,British Columbia,Corporate,2,13.3,-7.86,0.09
2010-02-27,2010-02-01,Furniture,Bookcases,West,British Columbia,Corporate,27,3379.01,-801.09,0.06
2010-02-27,2010-02-01,Office Supplies,Paper,West,British Columbia,Corporate,15,687.52,223.76,0.08
2010-02-27,2010-02-01,Office Supplies,Storage & Organization,West,British Columbia,Corporate,40,4538.66,506.86,0.0
2012-06-25,2012-06-01,Office Supplies,Appliances,West,British Columbia,Corporate,17,3816.59,191.47,0.01
2012-03-13,2012-03-01,Furniture,Office Furnishings,West,British Columbia,Consumer,10,194.29,68.89,0.1
2010-12-28,2010-12-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,34,195.49,33.8,0.05
2012-07-03,2012-07-01,Office Supplies,Labels,West,British Columbia,Consumer,13,47.93,15.82,0.04
2012-04-05,2012-04-01,Office Supplies,Labels,West,British Columbia,Corporate,47,168.55,71.77,0.05
2012-04-05,2012-04-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Corporate,26,77.03,-47.75,0.08
2009-07-24,2009-07-01,Office Supplies,Appliances,West,British Columbia,Corporate,20,939.39,-122.77,0.07
2011-07-18,2011-07-01,Office Supplies,Envelopes,West,British Columbia,Corporate,3,279.33,-44.18,0.0
2010-04-15,2010-04-01,Technology,Computer Peripherals,West,British Columbia,Small Business,5,365.93,-243.02,0.05
2010-06-15,2010-06-01,Technology,Computer Peripherals,West,British Columbia,Corporate,1,12.2,-33.93,0.01
2011-03-15,2011-03-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,36,170.42,-98.31,0.1
2011-03-15,2011-03-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,3,431.29,-164.59,0.1
2011-03-15,2011-03-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,48,294.26,88.8,0.0
2009-12-06,2009-12-01,Furniture,Chairs & Chairmats,West,British Columbia,Small Business,3,549.92,-210.97,0.09
2009-12-06,2009-12-01,Office Supplies,Paper,West,British Columbia,Small Business,26,182.09,-28.15,0.0
2010-07-22,2010-07-01,Office Supplies,Appliances,West,British Columbia,Small Business,7,285.08,2.3,0.08
2010-06-25,2010-06-01,Technology,Copiers and Fax,West,British Columbia,Home Office,46,27875.54,-635.69,0.0
2010-06-25,2010-06-01,Office Supplies,Paper,West,British Columbia,Home Office,49,2030.44,938.26,0.04
2010-06-25,2010-06-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,47,695.99,-157.44,0.09
2011-10-08,2011-10-01,Technology,Telephones and Communication,West,British Columbia,Corporate,17,477.5045,-245.56,0.09
2010-09-07,2010-09-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,44,777.63,-70.54,0.03
2012-01-22,2012-01-01,Technology,Computer Peripherals,West,British Columbia,Home Office,40,1500.17,423.87,0.06
2012-01-22,2012-01-01,Office Supplies,Paper,West,British Columbia,Home Office,45,377.31,87.96,0.02
2012-04-05,2012-04-01,Office Supplies,Paper,West,British Columbia,Small Business,30,204.49,-142.3,0.05
2009-12-12,2009-12-01,Furniture,Bookcases,West,British Columbia,Consumer,41,5572.92,-639.47,0.07
2012-03-23,2012-03-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,33,3977.97,1733.47,0.06
2011-09-13,2011-09-01,Technology,Telephones and Communication,West,British Columbia,Corporate,45,3116.7715,-106.51,0.08
2012-09-05,2012-09-01,Furniture,Tables,West,British Columbia,Small Business,16,986.272,-647.14,0.02
2010-08-21,2010-08-01,Office Supplies,Paper,West,British Columbia,Home Office,30,201.37,59.84,0.1
2012-10-26,2012-10-01,Technology,Computer Peripherals,West,British Columbia,Small Business,42,939.77,9.72,0.0
2010-10-06,2010-10-01,Office Supplies,Paper,West,British Columbia,Corporate,42,187.28,-94.36,0.06
2010-03-13,2010-03-01,Technology,Telephones and Communication,West,British Columbia,Home Office,8,763.6485,-277.78,0.06
2011-05-25,2011-05-01,Furniture,Chairs & Chairmats,West,British Columbia,Corporate,45,12457.63,1063.46,0.08
2011-05-09,2011-05-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,16,32.35,-63.19,0.08
2011-05-09,2011-05-01,Office Supplies,Labels,West,British Columbia,Small Business,23,116.56,50.66,0.04
2010-01-18,2010-01-01,Technology,Telephones and Communication,West,British Columbia,Small Business,7,117.062,-63.7,0.09
2009-12-12,2009-12-01,Office Supplies,Paper,West,British Columbia,Corporate,16,72.08,-54.75,0.04
2009-12-12,2009-12-01,Furniture,Tables,West,British Columbia,Corporate,29,10338.93,-871.52,0.06
2009-12-12,2009-12-01,Furniture,Tables,West,British Columbia,Corporate,37,15897.01,455.02,0.06
2009-12-12,2009-12-01,Technology,Telephones and Communication,West,British Columbia,Corporate,8,1265.293,-554.44,0.06
2010-01-22,2010-01-01,Furniture,Chairs & Chairmats,West,British Columbia,Small Business,24,2722.85,-112.62,0.08
2010-01-22,2010-01-01,Technology,Computer Peripherals,West,British Columbia,Small Business,2,59.93,-147.81,0.09
2010-01-22,2010-01-01,Office Supplies,Paper,West,British Columbia,Small Business,19,851.52,307.64,0.08
2012-12-09,2012-12-01,Furniture,Office Furnishings,West,British Columbia,Home Office,50,919.0,89.6,0.0
2009-08-28,2009-08-01,Technology,Telephones and Communication,West,British Columbia,Corporate,25,453.2455,3.31,0.05
2012-11-04,2012-11-01,Furniture,Chairs & Chairmats,West,British Columbia,Consumer,23,6276.83,813.49,0.09
2010-07-20,2010-07-01,Office Supplies,Paper,West,British Columbia,Home Office,26,122.51,45.14,0.06
2010-07-20,2010-07-01,Technology,Telephones and Communication,West,British Columbia,Home Office,27,2846.361,453.65,0.08
2011-11-15,2011-11-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,39,71.04,-20.65,0.07
2009-03-22,2009-03-01,Technology,Computer Peripherals,West,British Columbia,Corporate,16,2232.66,-521.09,0.1
2009-08-06,2009-08-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,45,177.88,-146.97,0.07
2009-08-06,2009-08-01,Office Supplies,Envelopes,West,British Columbia,Small Business,30,139.59,5.9,0.0
2012-03-23,2012-03-01,Technology,Computer Peripherals,West,British Columbia,Corporate,35,253.15,-72.43,0.03
2011-04-13,2011-04-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,22,83.02,9.24,0.08
2011-04-13,2011-04-01,Furniture,Chairs & Chairmats,West,British Columbia,Small Business,35,10278.79,1512.07,0.04
2011-09-06,2011-09-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,8,53.14,-41.26,0.0
2012-05-23,2012-05-01,Office Supplies,Paper,West,British Columbia,Small Business,50,295.37,-97.23,0.04
2012-03-04,2012-03-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,12,50.69,-6.33,0.04
2009-11-03,2009-11-01,Furniture,Chairs & Chairmats,West,British Columbia,Home Office,11,1865.94,116.1,0.04
2009-11-03,2009-11-01,Technology,Computer Peripherals,West,British Columbia,Home Office,43,784.72,-87.96,0.01
2009-11-03,2009-11-01,Technology,Telephones and Communication,West,British Columbia,Home Office,24,2343.076,311.64,0.06
2009-08-12,2009-08-01,Furniture,Chairs & Chairmats,West,British Columbia,Small Business,5,627.64,-151.46,0.05
2010-07-07,2010-07-01,Office Supplies,Labels,West,British Columbia,Corporate,25,67.45,24.28,0.05
2010-11-05,2010-11-01,Office Supplies,Paper,West,British Columbia,Small Business,28,199.94,-147.27,0.01
2012-05-05,2012-05-01,Furniture,Office Furnishings,West,British Columbia,Consumer,32,1282.49,154.74,0.07
